Lat,Long_,FIPS
+37.3707253,-078.8109404,51011
+36.0125452,-093.7240531,05087
+44.7813692,-106.8812114,56033
+40.1648047,-077.2634419,42041
+39.9266851,-077.7244974,42055
+41.1727868,-075.9760345,42079
+44.6801748,-084.6113432,26039
+32.2898113,-085.1869798,01113
+40.5798841,-081.0907870,39019
+37.8305712,-078.2834786,51065
+42.3264410,-087.4359760,17097
+34.1285257,-083.2037373,13195
+33.9678233,-092.6539989,05039
+40.6634319,-106.3292476,08057
+39.3053399,-102.6030226,08063
+42.5728508,-116.1896903,16073
+44.4614126,-090.0388252,55141
+42.3042159,-079.4075949,36013
+33.9399400,-084.5741657,13067
+36.4532029,-081.8612467,47091
+40.0176819,-080.9677268,39013
+36.9745607,-082.6215601,51195
+36.9448579,-090.9457051,29035
+33.9640035,-096.2641365,40013
+40.5236688,-098.0510501,31035
+38.4728532,-077.0154272,24017
+43.0749751,-093.2509646,19033
+42.0424940,-094.3887028,19073
+38.2042499,-083.4280697,21205
+38.2598402,-110.9908770,49055
+37.3841408,-089.6856575,29031
+46.2546061,-118.4803741,53071
+36.8262640,-089.2959286,29133
+33.8932006,-092.1887141,05025
+32.7669866,-096.7784238,48113
+17.9785111,-067.0401109,72079
+41.4011894,-085.0001854,18033
+32.4776643,-092.1548478,22073
+30.1473067,-090.4856737,22095
+30.8225386,-090.7083074,22091
+40.4693611,-092.5190156,29197
+34.4419892,-087.8428144,01059
+38.6683939,-085.1240238,21041
+39.6697320,-105.6925700,08019
+30.4794720,-099.7463959,48267
+46.1678678,-085.3037625,26097
+31.2054766,-099.3598557,48307
+34.7376972,-088.2360640,28141
+30.7175316,-101.4042113,48105
+31.9826809,-097.1306680,48217
+40.7280911,-103.0904639,08075
+38.0498075,-100.7399674,20055
+37.1895369,-095.7424028,20125
+34.3956685,-081.1270007,45039
+41.2142358,-103.0119289,31033
+43.6771181,-094.5372525,27091
+35.8018095,-083.5156955,47155
+35.1094371,-084.5411124,47139
+33.1847797,-100.7697199,48263
+47.8190352,-112.2817249,30099
+41.6333638,-102.3029845,31069
+39.2659000,-089.9263435,17117
+39.3238179,-083.0595805,39141
+41.7505708,-089.9109567,17195
+31.7664803,-106.2414237,48141
+31.8449361,-103.5612293,48301
+34.8751365,-095.2722625,40077
+39.4506837,-081.4906531,39167
+36.7743685,-091.8873677,29091
+37.8835945,-099.3047457,20047
+38.1895321,-085.6576243,21111
+40.1291223,-089.3653067,17107
+44.0857068,-088.6681488,55139
+36.5525115,-089.1876586,21075
+38.0501436,-097.4367065,20079
+47.2661301,-104.8982713,30021
+39.3324778,-080.0465539,54091
+43.6482031,-084.3794144,26111
+34.2528327,-090.2901707,28119
+37.6958356,-085.9631827,21093
+38.3007796,-088.9242100,17081
+44.6806187,-097.1785980,46057
+45.3384167,-089.7423088,55069
+44.5943758,-074.3106700,36033
+38.2992718,-077.4866583,51630
+37.7624696,-081.2646711,54081
+33.3616045,-104.4698374,35005
+35.5143241,-105.9657706,35049
+33.6756872,-117.7772068,06059
+31.5257330,-110.8452278,04023
+36.3721739,-075.9412242,37053
+38.7189542,-087.7302207,17101
+40.4835368,-086.1141178,18067
+38.3978982,-087.2325320,18125
+36.8920592,-087.4929864,21047
+42.5896144,-084.8465237,26045
+41.0312631,-092.4094822,19179
+33.0408143,-115.3554001,06025
+41.9172431,-086.0001420,26027
+31.1610908,-091.3246169,28157
+59.9630242,-141.7615873,02282
+39.3505465,-100.4412278,20179
+32.7607372,-089.5222361,28079
+18.2111085,-066.0509643,72025
+18.4454691,-066.8631340,72027
+33.6617328,-088.7833259,28025
+31.4777763,-090.8958113,28037
+32.7525180,-089.1192743,28099
+45.4116802,-099.2053620,46045
+18.3763694,-065.7984342,72119
+31.4309257,-086.9887221,01035
+39.1483200,-084.9734976,18029
+38.9119571,-086.0425161,18071
+34.2923703,-088.6824388,28081
+30.8727010,-091.4210081,22125
+35.2118788,-090.3153317,05035
+30.7892485,-085.2088141,12063
+33.6153628,-100.7876173,48125
+37.4253479,-076.2688078,51115
+48.7127815,-101.6581522,38075
+28.3510976,-099.0967743,48283
+43.0065163,-076.1961336,36067
+40.9848025,-091.5472594,19087
+40.1787663,-099.4034177,31083
+45.4089262,-105.5553440,30075
+17.9979735,-066.4904965,72075
+44.6274362,-091.8348898,55091
+35.3850840,-109.4901722,04001
+39.8297950,-092.5643400,29121
+34.0688615,-102.3480182,48279
+37.5612311,-099.2865389,20097
+29.8919013,-096.2701696,48015
+39.9628387,-093.9700530,29061
+30.9338940,-084.8675915,13253
+44.3503854,-086.6029672,26101
+43.3835796,-096.2072011,19119
+35.8370470,-101.3627461,48233
+36.7463169,-101.4838549,40139
+36.4256189,-099.2736609,40153
+41.0216555,-094.6969059,19003
+39.0361898,-121.7039397,06101
+41.7485866,-077.8944358,42105
+29.8752853,-101.1433237,48465
+37.1881840,-098.0665901,20077
+42.0494317,-095.9565661,19133
+39.7141200,-112.7904710,49023
+34.4813609,-097.8556068,40137
+42.4780238,-075.6022407,36017
+40.7859952,-089.7671064,17143
+42.7822212,-094.2027754,19091
+41.5339726,-096.2245771,31177
+43.0010208,-090.1336915,55049
+46.0204839,-094.2666194,27097
+40.4697574,-079.9804515,42003
+39.7975309,-092.0887194,29205
+39.8966074,-083.4008847,39097
+39.7767142,-097.0956108,20201
+40.1389800,-088.1969959,17019
+44.4482229,-116.7977917,16087
+39.6790370,-087.7471102,17045
+39.9657899,-103.2097445,08121
+40.6604152,-083.6640773,39065
+44.3254240,-085.0854708,26113
+46.9722235,-098.9561228,38093
+37.1524984,-091.3913284,29203
+32.3751061,-095.2687428,48423
+36.1203177,-095.9418132,40143
+35.3691078,-095.6717865,40091
+31.0254810,-096.5149408,48395
+30.3250913,-098.9418512,48171
+42.6604518,-083.3842103,26125
+46.9389237,-103.8446117,38033
+43.0621590,-104.4683727,56027
+44.0153614,-096.2570147,27117
+38.2770489,-077.1627693,51099
+47.2136328,-119.4677880,53025
+44.7236969,-094.9556169,27129
+29.6757403,-082.3572210,12001
+41.9203170,-101.1173240,31091
+37.2248813,-078.4329574,51147
+39.6732840,-110.5884845,49007
+40.3368872,-075.1070600,42017
+44.5467133,-099.0045751,46059
+41.3436196,-077.0552254,42081
+46.8189202,-116.7309737,16057
+33.3210605,-083.3717898,13237
+36.6656397,-080.9143083,51640
+35.1070184,-103.5480713,35037
+33.6142675,-100.2453455,48269
+33.2406294,-093.6115140,05073
+31.3988234,-100.4637879,48451
+27.4928458,-081.8215798,12049
+39.0520838,-084.1496140,39025
+33.1623979,-102.8322422,48501
+45.2478274,-123.3163993,41071
+41.2182111,-091.2569936,19115
+37.4560259,-096.2446421,20049
+39.7672325,-081.4525117,39121
+41.0245334,-084.1298791,39137
+32.2180714,-097.7692171,48425
+40.3715593,-076.4648697,42075
+48.7056706,-112.9905023,30035
+40.4396390,-118.4094765,32027
+47.3283866,-095.8110885,27087
+41.0378896,-074.2982800,34031
+47.6429007,-114.0836866,30047
+26.8902129,-097.5911434,48261
+32.7385899,-101.4391990,48033
+37.7111296,-089.8021249,29157
+31.1551375,-098.8192922,48411
+35.9494308,-097.9345680,40073
+30.4934867,-096.6220912,48051
+43.1156093,-074.4236782,36035
+33.6055289,-090.5950901,28133
+45.0061209,-093.4752279,27053
+40.9091603,-077.8478297,42027
+28.4160769,-097.7425858,48025
+35.6539945,-088.3876742,47077
+42.0748480,-092.5294115,19171
+37.1806229,-100.8549323,20175
+41.0288473,-092.8696415,19135
+40.1237427,-095.7186026,31147
+39.5455242,-089.2795927,17021
+30.6059257,-081.7649287,12089
+30.6022166,-085.6627968,12133
+31.3195798,-084.4548812,13007
+30.8646200,-083.9198124,13275
+38.0053963,-084.9864171,21005
+38.4001274,-085.4561516,21185
+34.2443166,-084.4750574,13057
+47.1180789,-101.3314198,38065
+43.9975523,-085.3222825,26133
+35.1752280,-088.5636295,47109
+47.0112378,-118.5128614,53001
+37.4323495,-093.8548780,29057
+29.6293488,-091.4638037,22101
+44.4633293,-073.0694101,50007
+18.2250315,-066.2194806,72045
+20.8559308,-156.6015502,15009
+29.4919925,-090.3948490,22057
+41.4837760,-091.1186992,19139
+30.7018378,-087.0127623,12113
+38.7053220,-086.8018468,18101
+37.3610502,-084.3143684,21203
+38.6200405,-085.3512077,21223
+34.4741785,-085.3452894,13055
+34.3901723,-079.3749638,45033
+35.0322677,-077.3561946,37103
+40.4476855,-092.1428235,29199
+39.7910427,-096.0053805,20131
+39.7838666,-099.8992352,20137
+18.2565236,-066.1284959,72007
+18.4446135,-066.1488190,72033
+40.1918650,-099.9096631,31065
+30.8806553,-084.5841442,13087
+39.8630908,-085.0067351,18177
+36.9636713,-085.9251618,21009
+41.2168513,-098.5133417,31093
+47.3545749,-102.6123716,38025
+38.4435501,-120.6538563,06005
+36.3698878,-084.9377640,47049
+38.2364502,-095.7291373,20031
+41.9184551,-085.0668852,26023
+37.2101515,-079.0954282,51031
+39.0898068,-082.0283968,39105
+38.2914157,-080.7975160,54067
+36.7882544,-097.7881508,40053
+44.9237717,-098.3396152,46115
+43.5726846,-072.5988211,50027
+31.0966750,-095.1516869,48455
+35.0540019,-106.6690645,35001
+31.2289970,-084.1920380,13205
+19.5977643,-155.5024434,15001
+36.7311363,-084.4910515,21147
+38.6962842,-084.3519435,21191
+38.0248928,-085.3167749,21215
+48.6319595,-110.1063210,30041
+41.5640938,-098.9834841,31175
+34.5336207,-102.2587856,48069
+39.6036207,-077.8146709,24043
+37.1185357,-082.8612507,21133
+39.5738282,-075.3573559,34033
+37.3990161,-079.1954582,51680
+34.6485246,-092.6744630,05125
+38.7709140,-082.0290067,54053
+38.9158671,-080.8494132,54021
+31.7336333,-091.0438779,28063
+48.7682715,-099.8404634,38079
+46.2095584,-107.2803688,30103
+37.9701332,-084.1449740,21049
+18.3190261,-066.4205568,72101
+42.5957875,-086.6347446,26005
+36.0692530,-088.0712118,47005
+44.2465415,-094.7336472,27015
+36.5593638,-085.0757410,47137
+37.9727041,-077.9597950,51109
+39.5241345,-085.7921742,18145
+39.9695753,-083.0068645,39049
+37.9093044,-113.3067405,49021
+37.7789658,-117.6323824,32009
+47.6819737,-088.1487965,26083
+39.3825309,-111.5728826,49039
+37.9944614,-101.3081363,20093
+28.2983043,-080.7003309,12009
+39.1607286,-086.5233100,18105
+41.0333440,-093.3314666,19117
+38.0431027,-084.7488633,21239
+32.4305900,-081.0216270,45053
+29.8089965,-103.2524579,48043
+33.8976052,-082.3161920,45065
+34.6903966,-081.6158961,45087
+44.3588195,-094.2456850,27103
+45.3468989,-087.9911980,55075
+45.7716737,-122.4859027,53011
+45.6790725,-090.3596497,55099
+40.7728813,-086.0442585,18103
+38.7008451,-098.2053552,20053
+32.7924797,-091.4519982,22123
+30.2598494,-084.8685805,12077
+38.0874927,-099.8984067,20083
+37.2438862,-100.3600936,20119
+37.5267075,-087.2655972,21149
+31.4862176,-091.3517814,28001
+18.2275938,-066.9775799,72083
+34.2810747,-088.3631269,28057
+38.2349190,-084.8687863,21073
+44.5649063,-068.3707034,23009
+44.0420446,-069.0385145,23013
+33.5440407,-083.8551837,13217
+45.0654764,-099.1535637,46049
+46.9984310,-088.6519079,26061
+47.1548631,-115.0646390,30061
+35.1559259,-086.0992032,47051
+31.4698055,-091.6263140,22029
+30.4404194,-090.7274738,22063
+42.6427110,-070.8651073,25009
+44.8962264,-103.5014361,46019
+39.3254140,-104.9259871,08035
+34.0290952,-080.8980371,45079
+40.1662030,-085.7224543,18095
+34.4857664,-097.0715567,40099
+40.2726454,-080.5786912,54009
+38.8441591,-081.1154775,54013
+37.1306124,-081.1258532,51021
+45.9369867,-108.2766564,30111
+38.1717696,-082.0776231,54043
+39.0948019,-122.7467569,06033
+30.8759031,-084.2450076,13131
+37.2134065,-106.1764473,08021
+37.6026332,-109.7915742,49037
+39.6655479,-086.8533729,18133
+42.9731849,-114.8214203,16047
+35.5002588,-089.7668030,47167
+30.4640516,-091.3098080,22121
+40.4786055,-093.0145314,29171
+44.0486619,-110.4260720,56039
+42.8700275,-090.6942288,55043
+46.7108188,-101.2982647,38059
+36.1289790,-076.6027521,37041
+35.6093739,-082.5304154,37021
+39.9922953,-120.8243709,06063
+37.2047302,-077.3923681,51730
+44.2749884,-072.6095138,50023
+44.6052822,-102.7141689,46093
+39.7829759,-086.1357939,18097
+33.2671393,-091.2971578,05017
+32.8088446,-083.6941941,13021
+18.0052626,-066.7983565,72059
+18.3314094,-066.9706783,72131
+35.4565570,-093.0268181,05115
+36.7201725,-077.1038556,51175
+32.4863971,-094.8162759,48183
+41.1546275,-074.0246618,36087
+36.2666636,-092.6785765,05089
+36.6971573,-076.6347808,51800
+38.8273831,-104.5274718,08041
+37.8107068,-090.4738684,29187
+31.5130687,-103.1051127,48475
+38.3876630,-102.7568494,08061
+34.0849199,-099.2424397,48487
+42.4664387,-124.2109292,41015
+38.8700232,-105.1873386,08119
+39.6087233,-094.3958028,29049
+40.3348838,-111.1615683,49051
+42.7860724,-111.5442734,16029
+36.3818062,-079.7827539,37157
+34.8311162,-091.5536205,05117
+33.4665491,-092.1691559,05011
+31.7073424,-098.1117562,48193
+38.8715306,-075.8316620,24011
+45.9368293,-095.4621560,27041
+46.1242317,-112.0594284,30043
+38.8295203,-077.2732524,51059
+46.0946716,-113.1416236,30023
+36.1167307,-084.1954177,47001
+41.1450798,-082.5946410,39077
+31.5502095,-082.4514325,13005
+39.0970884,-075.5029819,10001
+41.3601834,-083.6226821,39173
+34.1308811,-083.5625660,13157
+38.2151139,-095.2920464,20003
+40.9309412,-090.2137611,17095
+46.4970466,-109.8571467,30107
+35.8083940,-086.0624044,47015
+44.9730119,-070.4447274,23007
+37.9506654,-083.5975146,21165
+45.7842491,-099.2114212,46089
+38.6726401,-107.0665057,08051
+45.5131638,-085.4503920,26029
+45.2758101,-095.6901243,27151
+41.1199923,-083.1275469,39147
+32.0437683,-082.0592081,13267
+32.7363063,-098.8361192,48429
+35.8473006,-077.1196022,37117
+46.0777441,-114.1057950,30081
+33.7790312,-082.7479211,13317
+47.5827433,-118.4176925,53043
+37.4146725,-122.3715457,06081
+41.5649581,-084.5843225,39171
+37.3066926,-102.5377576,08009
+48.7731326,-116.5246729,16021
+42.2858922,-111.3275168,16007
+40.2959008,-083.3670416,39159
+41.7603920,-081.7242168,39035
+29.3825778,-096.9236334,48285
+36.7896148,-095.6133123,40105
+33.2274908,-082.6069126,13125
+45.5911997,-118.7338795,41059
+43.3336299,-102.5616990,46102
+39.7827091,-096.5212426,20117
+32.3413753,-091.2420231,22065
+48.3498496,-106.6704238,30105
+34.8017261,-084.9685410,13313
+38.4819222,-101.3474341,20203
+43.2061853,-098.5951429,46023
+42.6045604,-097.2568696,31027
+47.6396874,-122.6496358,53035
+42.3242982,-088.4522450,17111
+47.1419168,-108.2265753,30069
+39.4273754,-093.5002266,29033
+46.9059441,-117.5353898,53075
+44.0152607,-093.2204527,27147
+40.1738446,-097.5962626,31169
+35.8187949,-089.1324936,47033
+42.3907681,-093.7091980,19079
+39.4256516,-084.1699063,39165
+33.2623888,-084.2860671,13255
+40.5652832,-074.9119695,34019
+37.8501957,-094.3415972,29217
+39.7742496,-087.1969502,18121
+42.7365489,-093.2714247,19069
+33.2903551,-083.9582206,13035
+39.3105817,-104.1177288,08039
+41.7068313,-071.2866369,44001
+31.9008189,-097.6376407,48035
+41.5025036,-071.2836888,44005
+39.7526204,-082.6273294,39045
+48.2388827,-099.9664970,38069
+42.0709000,-089.9241894,17015
+47.8654866,-096.0871800,27125
+44.6451505,-121.1786315,41031
+36.2551687,-087.1008077,47021
+42.8311064,-096.6508287,46127
+32.5972290,-086.1427347,01051
+34.5681403,-083.9989251,13187
+40.4036198,-082.4223929,39083
+42.7808946,-092.3273559,19017
+28.6607000,-097.4304145,48175
+35.3364146,-082.4797406,37089
+27.7005283,-080.5747894,12061
+35.8362157,-100.8075549,48393
+41.1119026,-102.3326090,31049
+42.7274845,-077.7697795,36051
+43.0837455,-095.6256244,19141
+32.2931499,-099.3722490,48059
+32.8705795,-095.7954400,48379
+37.5475370,-101.2993622,20067
+36.7017206,-083.1301117,51105
+33.1194684,-107.1881612,35051
+33.5872418,-091.7227781,05043
+41.7322039,-102.9905936,31123
+38.3010358,-093.2879421,29015
+34.1581907,-093.6586589,05109
+39.0194206,-108.4618935,08077
+37.6030746,-091.4897160,29065
+37.1253949,-081.5629237,51185
+41.3259485,-075.0315143,42103
+41.8196651,-075.8009686,42115
+33.1164660,-094.7312653,48343
+40.2000054,-080.2521319,42125
+44.0312479,-073.1415807,50001
+39.1895108,-095.0389770,20103
+43.2892579,-086.7518920,26121
+32.2677879,-090.4660171,28049
+31.1967308,-098.2408885,48281
+39.0812000,-077.6388976,51107
+38.0390688,-093.7730765,29185
+42.1939865,-074.9667281,36025
+48.2501432,-107.9288973,30071
+40.4214135,-093.5676313,29129
+47.3541257,-123.1738498,53045
+35.9659447,-077.9875546,37127
+37.2190813,-076.5616481,51199
+38.7273667,-093.2852073,29159
+47.0272632,-113.8926911,30063
+37.1542592,-096.2453962,20019
+32.7353495,-094.9411837,48459
+38.4859303,-077.9564758,51047
+35.2322937,-095.1095776,40061
+40.0989316,-080.6207278,54069
+39.5550021,-078.2573449,54065
+38.5075848,-078.8853213,51165
+41.1364261,-085.5018918,18183
+41.5879861,-122.5332868,06093
+45.3550335,-097.5814295,46037
+30.0534195,-089.9345018,22071
+33.5534439,-086.8965359,01073
+33.7915581,-087.3010936,01127
+39.8946645,-094.4071901,29063
+30.5786866,-084.6126072,12039
+34.8524237,-085.5062006,13083
+34.8742660,-089.9932400,28033
+38.9082214,-078.2075940,51187
+38.4170954,-088.0479408,17047
+35.6060563,-088.8334238,47113
+15.1980954,+145.7771923,69110
+33.2964753,-085.4640679,01111
+36.4434687,-081.4993343,37009
+37.7476020,-108.5303829,08033
+40.0915047,-082.4834352,39089
+38.7471720,-077.4845362,51683
+33.1682186,-092.5981447,05139
+40.8144710,-090.9412464,17071
+32.2028812,-086.2044615,01101
+39.6445537,-104.3317065,08005
+37.5526040,-085.2689592,21155
+48.4932917,-121.8157703,53057
+31.6166011,-089.1685317,28067
+43.4718818,-089.3304721,55021
+34.0387542,-078.2277653,37019
+47.5758729,-095.3711170,27029
+37.3027754,-075.9240177,51131
+39.3460064,-099.3244921,20163
+39.6396552,-085.1850315,18041
+40.8660265,-098.5026645,31079
+40.8728173,-098.0223294,31081
+41.8976648,-099.5097764,31115
+48.7055228,-104.5339129,30091
+40.5309469,-100.4066834,31063
+18.3679961,-065.7099036,72089
+33.0158929,-087.1271475,01007
+32.4039981,-088.6604487,28075
+45.4199252,-096.4022263,27011
+44.0337104,-094.0640122,27013
+38.3662431,-079.5644718,51091
+38.1824314,-077.6572264,51177
+43.2932725,-071.0355891,33017
+32.4583811,-083.6628559,13153
+45.8052288,-086.9019375,26041
+35.1969808,-094.2749889,05131
+37.0124883,-122.0072050,06087
+31.4885923,-081.3724597,13191
+33.0174352,-083.9229376,13207
+36.3069045,-090.0653940,29069
+35.3925926,-100.2531067,48483
+34.2251430,-084.1274353,13117
+28.0117944,-097.5171566,48409
+31.1644920,-090.1034306,28147
+39.4982695,-092.0064582,29137
+43.6452331,-084.8394245,26073
+35.8356759,-101.8905018,48341
+33.6747804,-080.7803468,45017
+42.7679284,-109.9161701,56035
+38.3684311,-083.7061517,21069
+44.7393462,-090.6099532,55019
+34.9701875,-081.1831873,45091
+40.7457327,-084.9361305,18001
+30.2064437,-090.9125023,22005
+40.9621790,-077.0554751,42119
+37.3784338,-077.5858474,51041
+30.2914970,-092.4110366,22001
+41.6878760,-080.1077950,42039
+43.3497292,-099.8762186,46123
+41.6835728,-094.5012723,19077
+41.3294012,-091.7250523,19183
+44.0210318,-098.0921054,46111
+35.0210581,-097.8868902,40051
+38.3280675,-081.5235156,54039
+45.0289589,-092.4472842,55109
+41.4019797,-079.7544181,42121
+41.1218513,-081.5349361,39153
+31.2127098,-081.4964503,13127
+27.7607987,-099.3407518,48479
+35.3344151,-079.9066023,37123
+46.7091929,-068.6124095,23003
+31.5656058,-089.8265175,28065
+38.6006126,-086.1047512,18175
+30.2664556,-098.3992170,48031
+36.7642043,-077.8614832,51025
+36.0541960,-089.3983058,47045
+35.9916316,-088.9338117,47053
+37.1873255,-077.2209931,51149
+36.0410983,-091.1011529,05075
+47.7234355,-098.9004745,38027
+47.0514151,-122.1532418,53053
+42.9861805,-114.1538989,16063
+40.0419921,-076.2501980,42071
+43.9328362,-090.1139837,55057
+36.4352757,-084.5035281,47151
+45.6856708,-101.1796647,46031
+43.1790977,-099.2021531,46053
+36.3654806,-078.4054343,37181
+37.1486421,-087.8705095,21033
+33.2605516,-081.4342278,45011
+35.6031362,-088.1102917,47039
+40.4726717,-085.3237297,18009
+34.0476407,-086.0342629,01055
+43.5027333,-114.7720663,16025
+37.9481849,-098.0783463,20155
+35.6156963,-087.0777632,47119
+42.0894553,-104.3535403,56015
+45.4727340,-091.1367448,55107
+43.0183677,-088.3042404,55133
+37.6301619,-084.5458557,21079
+42.1717511,-071.1811155,25021
+39.7689631,-086.5099076,18063
+37.7860959,-089.3812119,17077
+33.4175309,-079.2963325,45043
+46.4357038,-102.4542380,38041
+38.9743261,-109.5734502,49019
+40.4677525,-113.1239786,49045
+37.0480303,-076.2971486,51650
+44.3856419,-091.7612289,55011
+39.2036768,-078.2638283,51069
+38.9888773,-080.4954773,54041
+47.7742536,-096.4000265,27119
+44.4035357,-095.2542415,27127
+35.1969933,-089.4138027,47047
-11.0544359,-171.0690136,60040
+29.9057222,-090.3578553,22089
+35.5688702,-090.6811037,05111
+29.9072571,-085.2565366,12045
+36.2183967,-083.2660711,47063
+32.8540514,-086.7266071,01021
+30.7867182,-093.7392500,48351
+33.6059320,-102.3433978,48219
+33.0594897,-083.2554566,13009
+35.2100794,-082.8166530,37175
+36.4154160,-080.6864631,37171
+31.4022580,-085.9896022,01031
+40.3366802,-084.2041425,39149
+43.6230509,-116.7085267,16027
+48.7944290,-105.5417385,30019
+30.4593104,-084.2778004,12073
+36.0792254,-096.9752553,40119
+31.2439873,-086.4487206,01039
+38.8398148,-086.4878198,18093
+37.7445134,-100.4517163,20069
+37.3219623,-084.9282195,21045
+36.9925150,-085.6335984,21169
+36.9905867,-085.0549503,21207
+30.6450184,-093.3402526,22011
+45.5036458,-069.9561096,23025
+36.7483904,-102.5176984,40025
+37.9674757,-086.2008628,21163
+37.8031876,-085.4659548,21179
+38.4993944,-084.8415901,21187
+36.2099162,-089.7859419,29155
+41.4023855,-097.9914083,31125
+44.9913041,-088.6692512,55078
+32.1639784,-094.3051563,48365
+38.1522485,-083.7376405,21011
+31.8412615,-095.6617264,48001
+38.0303193,-077.3523482,51033
+43.0826460,-096.1780098,19167
+39.6025462,-122.4016998,06021
+38.6356988,-090.2445816,29510
+34.8665427,-084.3173308,13111
+45.1726366,-096.7722606,46051
+45.7370443,-097.5808695,46091
+46.9358216,-122.8301524,53067
+42.6344045,-097.8913492,31107
+34.7168404,-106.8065821,35061
+46.8123837,-105.5039937,30079
+43.2749637,-091.3827510,19005
+26.1029227,-097.4789584,48061
+30.3006105,-095.4947192,48339
+37.3188308,-104.0441103,08071
+30.7075845,-098.6846901,48299
+30.7032288,-099.2376134,48319
+35.0529971,-083.7522638,37043
+41.4024096,-074.3062522,36071
+42.8175516,-074.0435592,36093
+37.7211608,-082.1589891,54059
+38.9551537,-096.2012619,20197
+43.6669899,-091.5015556,27055
+38.3371317,-084.0255542,21181
+41.9871959,-070.7419417,25023
+40.8487111,-073.8529390,36005
+35.6062688,-075.7675364,37055
+41.1161743,-081.8997641,39103
+40.8123805,-079.4641285,42005
+39.4693540,-074.6337584,34001
+44.1044332,-087.3154777,55071
+45.0934165,-087.0486828,55029
+34.2616017,-078.6393077,37047
+38.8170456,-082.3017463,39053
+32.2973269,-099.8901793,48441
+37.2616846,-077.3968043,51570
+40.2967096,-081.9301092,39031
+40.8576462,-101.6274676,31135
+35.8402444,-102.6100473,48205
+40.1232049,-106.0959348,08049
+27.7335157,-098.0908141,48249
+43.3781243,-093.7434883,19189
+35.3852242,-120.4475445,06079
+31.5169779,-085.2399712,01067
+40.8397816,-083.3136810,39175
+26.9969806,-099.1826027,48505
+31.8184185,-084.1466814,13177
+38.3600037,-082.6814063,21019
+44.8213196,-093.8000913,27019
+41.5749600,-097.0889449,31037
+34.6370178,-080.1592269,45025
+35.5232441,-087.4969827,47101
+45.5535419,-123.0976146,41067
+36.7799854,-076.0252094,51810
+45.3252900,-111.9137898,30057
+37.7048433,-076.4126628,51103
+38.2572171,-094.3392459,29013
+43.5191091,-071.4253661,33001
+37.9428936,-076.7305609,51159
+59.5750974,-135.3354181,02230
+58.2534617,-136.3207314,02105
+46.5345799,-118.9069436,53021
+42.3918601,-095.5074206,19093
+37.6810450,-097.4610535,20173
+30.2395128,-097.6912697,48453
+27.9066072,-082.3497186,12057
+40.2825026,-074.7037240,34021
+41.2260724,-097.1320395,31023
+40.3110682,-079.4666879,42129
+26.8689328,-081.9410769,12015
+41.3338235,-094.9333023,19029
+40.5353325,-084.6320588,39107
-14.5365298,-168.1512918,60030
+37.8492599,-082.8306393,21115
+41.6773310,-071.5787858,44003
+42.9953348,-072.7219550,50025
+44.8284417,-072.2516300,50019
+39.4111453,-095.7944850,20085
+32.1390764,-091.6723711,22041
+33.6120482,-089.2838356,28155
+42.5845038,-072.5917921,25011
+42.5713234,-101.0476533,31031
+45.1338633,-112.8928694,30001
+36.5942608,-089.6559485,29143
+33.7286109,-093.6658093,05057
+38.0265275,-092.7653271,29029
+36.6872563,-078.3689592,51117
+37.5194601,-087.6847904,21233
+36.3782725,-097.7877291,40047
+46.0247815,-121.9532269,53059
+41.8960190,-084.0743067,26091
+34.6905055,-084.4546244,13123
+48.7610683,-095.8215042,27135
+32.6343703,-090.0341603,28089
+32.3034712,-101.4387720,48227
+38.1455413,-082.4196812,54099
